municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 13:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 14:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 15:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 16:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 17:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 18:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 19:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 20:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 21:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 22:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 00:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 01:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 02:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 03:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 04:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 05:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 06:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 07:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 08:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 09:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 10:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 11:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 12:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 13:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 14:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 15:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 16:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 17:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 18:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 19:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 20:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 21:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 22:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-06 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 00:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 01:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 02:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 03:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 03:40:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 03:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 04:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 04:30:00.0;0,42
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 04:40:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 04:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 05:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 05:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 05:30:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 05:40:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 05:50:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:00:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:10:00.0;2,76
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:20:00.0;1,97
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:30:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:40:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 06:50:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:00:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:10:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:20:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:30:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:40:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 07:50:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 08:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 08:20:00.0;0,42
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 08:40:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 08:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 09:10:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 09:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 09:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 10:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 10:10:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 10:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 11:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 12:10:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 12:20:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 12:30:00.0;2,36
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 12:40:00.0;5,19
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 12:50:00.0;5,31
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:00:00.0;3,55
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:10:00.0;1,96
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:20:00.0;6,30
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:30:00.0;1,77
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:40:00.0;7,10
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 13:50:00.0;7,91
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 14:00:00.0;11,99
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 14:10:00.0;2,76
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 14:20:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 14:30:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 14:40:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:00:00.0;1,18
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:10:00.0;6,10
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:20:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:30:00.0;1,18
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:40:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 15:50:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:00:00.0;2,75
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:10:00.0;7,50
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:20:00.0;2,76
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:30:00.0;2,95
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:40:00.0;1,77
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 16:50:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:00:00.0;0,98
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:10:00.0;1,77
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:20:00.0;2,75
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:30:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:40:00.0;1,57
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 17:50:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:00:00.0;1,37
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:10:00.0;0,98
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:20:00.0;1,18
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:30:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:40:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 18:50:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 19:00:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 19:10:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 19:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 19:40:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:10:00.0;0,79
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:20:00.0;0,98
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:30:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:40:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 20:50:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:00:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:10:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:20:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:30:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:40:00.0;0,59
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 21:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:00:00.0;0,98
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:10:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:30:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:40:00.0;0,42
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 22:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 23:10:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-07 23:30:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-08 00:00:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-08 00:10:00.0;1,18
